4	6	11	9	0	1
2	14	9	20	0	0
11	11	21	15	2	0
9	19	13	27	0	1
3	5	8	7	0	0
3	11	12	18	1	0
1	6	7	14	1	0
1	5	6	14	0	0
10	18	18	21	0	3
3	15	5	17	0	0
1	17	5	21	1	1
3	11	10	19	0	0
7	5	17	10	1	0
23	35	26	44	2	1
2	8	8	12	1	0
5	7	12	17	0	0
3	3	12	12	0	0
10	18	12	23	0	2
4	6	12	9	1	0
3	2	12	12	3	0
4	11	11	20	2	1
7	5	17	13	0	2
5	12	11	17	0	3
4	6	12	13	1	2
5	8	12	16	0	3
3	13	8	18	0	1
4	11	13	13	2	1
4	9	8	12	1	0
3	5	12	7	0	1
4	9	9	12	1	0
4	13	10	16	0	0
3	10	9	15	0	2
2	8	9	10	1	2
5	7	10	14	0	1
3	11	12	15	0	0
12	12	20	19	0	1
4	15	12	18	0	0
14	15	22	21	1	2
4	7	14	10	0	1
8	16	15	22	0	1
1	8	10	10	0	0
7	22	13	27	1	1
5	9	15	19	1	1
8	19	17	23	1	3
11	13	17	15	0	0
6	6	15	14	0	2
9	6	18	8	1	0
4	13	12	19	0	1
5	11	12	18	1	0
4	17	11	23	0	1
10	12	15	21	2	2
3	12	7	15	0	0
9	9	15	17	1	0
3	9	13	13	0	2
3	8	9	13	2	1
3	15	12	25	0	0
4	10	13	15	1	1
9	7	16	15	3	1
1	7	4	12	0	0
3	12	7	22	0	0
4	9	7	18	0	1
2	12	12	14	0	2
1	10	6	17	0	3
6	11	15	17	1	1
4	17	12	24	1	0
5	6	7	15	2	1
5	22	12	30	0	2
5	11	10	16	0	0
12	18	15	25	1	0
14	15	18	22	0	0
4	9	9	16	0	0
2	13	11	19	0	2
6	7	13	12	2	2
2	15	7	24	0	3
8	9	14	13	0	2
16	28	21	31	0	1
1	5	4	10	0	1
4	10	9	12	0	0
2	17	6	22	0	0
3	9	6	13	0	2
3	13	6	18	1	1
1	9	6	12	1	2
9	10	16	19	0	1
4	7	13	16	0	1
5	7	12	16	0	2
8	9	15	16	0	0
3	14	12	18	1	1
8	18	10	21	0	0
2	4	6	10	1	2
3	14	10	18	2	2
17	20	25	27	1	0
2	6	10	12	1	0
12	19	20	21	2	0
3	12	7	21	0	0
2	14	10	17	0	0
3	11	9	18	1	3
1	7	11	13	1	1
3	11	10	18	0	2
4	4	9	14	1	0
1	8	8	15	0	2
2	11	5	17	1	0
5	7	14	14	0	0
3	7	10	17	1	2
6	9	10	17	1	0
2	6	6	10	0	1
3	11	11	16	0	0
3	7	6	10	0	0
4	5	12	14	0	1
2	4	5	11	0	0
10	10	13	19	1	1
3	20	5	23	0	2
3	12	7	17	1	1
2	8	11	15	0	0
4	15	9	24	0	2
4	7	6	16	0	1
12	21	16	29	2	0
12	15	16	22	0	1
8	18	11	23	0	3
3	17	6	22	0	2
3	19	8	25	0	2
6	6	12	14	0	0
2	8	9	15	1	0
5	13	11	22	0	1
5	6	13	15	2	1
11	14	13	19	1	1
16	18	25	28	1	0
7	9	13	14	3	0
4	3	7	6	0	0
2	3	12	5	0	1
1	4	9	11	0	0
5	19	13	22	1	0
2	6	9	8	1	0
9	12	15	20	0	2
7	9	10	19	0	2
3	10	12	17	2	2
4	10	7	14	0	1
5	6	8	14	3	1
7	8	13	16	0	1
7	8	12	10	1	0
2	18	11	23	1	2
6	9	13	12	1	0
4	8	7	12	1	2
3	4	11	11	1	0
3	9	10	11	0	1
4	7	9	10	2	0
15	18	18	23	0	1
3	14	13	23	0	2
2	7	6	10	0	0
5	9	15	15	3	0
7	7	9	11	1	0
2	11	8	20	0	0
2	10	5	18	0	0
3	9	6	19	0	0
5	8	13	18	0	3
7	5	14	7	3	2
2	7	10	9	0	0
1	12	9	21	0	2
3	7	6	13	0	0
14	19	24	21	2	0
4	10	13	14	0	1
5	8	14	11	1	1
4	21	10	24	0	0
4	13	11	19	2	0
4	12	8	22	0	0
5	14	9	16	0	0
3	8	11	11	2	0
1	13	9	17	0	1
12	24	21	34	2	2
8	12	11	15	0	0
2	8	8	11	1	1
4	7	8	11	0	1
1	6	4	11	0	1
7	8	15	12	1	0
3	3	11	12	1	0
1	8	6	13	0	0
2	7	12	15	1	1
9	11	12	14	0	1
6	11	16	15	0	1
6	8	15	14	0	1
26	23	32	32	2	1
7	13	9	18	0	1
1	17	4	25	1	0
4	7	12	14	0	0
5	5	15	7	1	1
5	9	8	11	0	1
7	8	17	18	2	2
2	13	9	17	0	1
3	15	9	25	1	1
5	8	9	18	0	2
7	7	10	12	0	1
2	10	8	17	0	0
2	15	11	23	1	1
4	9	13	18	1	0
5	10	7	13	0	2
5	11	8	18	0	2
9	7	17	9	0	1
4	6	11	15	0	0
9	13	15	17	0	2
3	9	10	15	1	0
6	10	14	18	2	0
5	10	10	16	0	1
7	9	15	19	2	2
7	6	11	12	0	1
4	9	12	13	1	1
7	11	12	20	0	1
21	55	23	63	0	1
4	6	9	8	1	0
2	12	12	15	1	2
6	20	8	29	1	0
12	14	21	21	1	1
7	6	9	11	0	0
3	3	9	7	2	1
2	17	7	22	1	0
7	9	10	15	1	3
4	9	10	12	0	1
3	12	7	20	0	1
7	4	15	9	0	1
6	12	15	20	0	3
9	15	15	25	0	3
7	7	12	14	1	1
2	13	11	23	0	1
1	10	4	18	0	2
4	10	7	18	2	2
5	20	10	27	0	2
2	13	9	23	0	1
3	9	13	16	0	1
3	10	9	12	0	2
5	18	14	22	1	0
4	9	13	16	1	2
14	28	18	38	0	2
7	9	12	12	2	1
4	13	11	18	3	2
8	16	11	18	2	2
7	5	12	9	0	0
7	8	14	10	1	0
3	12	8	21	0	1
18	22	24	27	3	1
6	8	15	14	0	0
2	5	4	8	0	0
9	8	18	12	2	1
5	6	11	12	0	0
5	8	9	16	1	1
7	10	14	17	0	1
7	13	13	16	0	1
4	10	8	15	0	2
10	22	12	29	0	2
2	8	5	17	0	0
4	11	10	16	1	1
5	8	11	11	0	1
5	15	8	23	1	1
7	8	13	11	1	1
5	11	11	18	0	1
5	7	13	15	0	1
11	30	15	35	1	1
4	9	12	16	1	1
6	4	14	9	1	0
9	10	18	16	1	1
4	16	11	23	1	0
11	22	17	27	1	2
4	12	11	19	0	0
3	12	10	21	2	0
3	9	9	14	1	1
4	14	13	24	0	2
6	5	10	8	1	0
8	13	12	22	0	0
5	8	11	13	1	0
2	19	4	29	0	0
2	18	11	28	1	1
4	8	8	12	2	0
7	8	10	11	0	0
4	21	9	27	1	1
2	11	12	14	0	2
6	12	10	21	0	1
4	11	10	14	0	0
7	10	14	12	1	0
10	15	18	17	0	1
3	11	12	14	1	0
2	8	7	17	0	1
2	6	10	14	0	1
2	19	8	24	0	2
1	6	9	12	0	3
7	8	16	11	1	0
2	12	4	18	0	3
7	7	12	10	2	0
6	10	14	15	1	0
3	2	6	6	2	1
2	11	12	18	2	1
5	11	7	13	0	3
5	8	14	16	0	1
2	12	5	19	0	1
2	5	6	8	0	0
5	6	8	10	0	0
5	7	12	17	0	0
5	12	11	20	0	0
3	6	9	15	2	1
3	9	7	17	1	2
6	4	14	14	2	1
3	8	10	15	2	2
1	7	6	11	1	1
5	11	14	18	1	0
11	12	15	19	2	2
3	8	12	11	2	1
7	5	17	11	1	0
8	15	14	23	0	2
3	4	8	12	1	0
5	15	15	23	0	1
5	12	9	17	1	0
4	8	11	11	0	0
4	7	7	15	2	1
6	14	12	16	3	0
2	4	6	12	1	2
2	20	6	28	1	3
3	7	9	12	2	0
7	9	10	16	0	0
12	15	14	19	0	0
2	8	7	16	0	2
4	18	11	25	1	0
3	10	8	14	0	0
15	24	22	27	2	2
5	28	10	32	1	0
3	13	6	21	0	1
15	22	24	26	1	1
3	9	10	14	2	1
3	16	12	24	1	1
9	8	14	16	0	1
2	9	11	14	0	0
3	10	9	13	0	1
4	9	9	17	2	3
1	13	6	18	0	1
3	6	12	11	2	0
4	8	7	14	0	2
13	31	17	39	0	1
11	16	18	23	0	1
3	11	6	18	0	1
9	12	14	14	1	0
8	9	17	13	0	1
14	17	19	25	0	2
6	8	13	12	2	0
3	9	7	17	0	1
7	26	17	35	1	1
12	13	21	19	0	0
6	10	10	17	1	2
6	14	15	21	2	1
4	7	12	14	1	2
4	10	13	16	2	1
12	18	16	24	1	1
5	14	14	17	0	0
3	6	8	12	2	1
2	8	5	13	0	0
1	16	6	25	0	1
4	6	13	14	0	0
6	10	9	20	1	2
6	8	15	14	0	1
4	8	10	17	0	1
2	13	7	16	1	0
9	8	18	11	1	0
5	4	13	6	4	2
1	14	10	23	0	2
9	5	13	10	0	2
2	14	6	17	0	1
7	12	12	21	2	2
11	12	19	16	1	1
3	12	5	15	0	0
2	6	9	11	0	1
12	20	20	25	0	1
21	29	25	37	0	0
2	10	4	13	1	0
2	12	9	15	0	1
6	8	15	15	1	1
5	12	12	16	2	1
3	15	7	22	0	3
4	12	7	18	0	1
2	8	4	17	1	1
10	20	18	28	0	0
2	6	4	10	0	0
2	5	11	8	0	0
3	5	8	9	0	2
2	4	10	9	0	0
7	10	11	13	0	0
3	6	10	11	0	1
8	13	16	23	0	2
6	8	12	12	1	1
3	8	10	12	2	0
2	5	4	12	0	0
8	14	17	18	1	1
5	10	13	18	2	3
7	8	13	15	0	1
7	7	17	13	0	1
5	7	11	12	0	0
8	15	17	20	0	1
2	8	10	18	0	3
10	16	19	22	0	0
12	18	21	27	0	2
6	12	9	16	0	4
3	10	8	19	1	1
3	8	6	18	0	2
1	7	10	17	0	0
3	7	7	9	0	0
8	18	16	28	0	0
9	9	12	18	1	1
3	7	7	12	1	1
1	6	5	8	0	1
4	9	13	11	0	0
4	4	7	14	0	2
2	6	10	15	2	0
4	11	10	17	0	1
51	57	53	67	0	1
7	8	10	11	0	0
2	6	6	15	0	2
4	6	13	15	1	0
8	9	14	18	0	2
3	10	12	20	1	0
7	8	16	14	1	1
4	15	10	24	1	3
3	13	7	19	1	1
2	10	11	15	0	1
3	7	11	15	2	0
5	4	13	11	0	0
3	10	5	16	0	0
2	7	5	10	0	1
1	7	8	9	0	0
10	17	14	26	1	1
3	13	5	22	0	3
5	10	12	19	0	1
2	3	11	7	3	0
4	5	10	9	1	0
4	21	7	26	0	0
2	12	10	18	0	0
5	22	12	30	0	1
3	3	7	12	2	2
2	6	8	13	2	3
5	12	13	17	2	0
4	9	9	17	1	0
1	11	8	21	0	0
2	11	10	20	0	0
2	6	6	15	0	1
10	14	16	24	1	0
5	5	14	15	0	1
5	9	9	13	1	1
10	18	17	21	0	0
3	10	11	15	1	1
3	27	10	30	0	3
7	12	10	14	0	0
5	7	9	16	1	1
3	8	10	11	2	0
3	9	7	13	0	0
6	18	10	21	0	0
2	7	11	11	0	0
3	27	10	37	0	3
2	7	9	12	1	2
7	9	11	19	1	0
5	13	8	20	0	3
7	9	9	12	0	1
7	8	17	17	2	1
10	15	18	18	1	2
4	7	7	14	0	0
11	15	18	23	1	0
6	9	10	12	0	0
7	6	14	16	1	2
1	7	11	14	0	1
2	5	11	11	1	1
5	19	8	28	0	0
