2	11	6	17	0	3
2	10	9	13	1	0
2	14	10	22	1	1
2	19	7	29	0	1
2	12	11	22	0	2
2	16	9	23	0	2
2	19	7	27	0	0
2	15	10	24	1	1
2	18	9	24	1	0
2	25	10	30	0	1
2	13	6	23	1	1
2	24	8	34	0	0
2	6	8	14	0	0
2	15	5	21	0	1
2	5	8	11	1	0
2	9	9	15	1	1
2	22	4	24	0	1
2	23	8	30	0	2
2	8	9	12	0	0
2	11	6	19	1	0
2	16	10	23	0	0
2	18	8	20	0	0
2	13	11	21	0	2
2	23	5	28	0	0
2	19	11	28	1	0
2	8	6	12	1	2
2	9	11	13	1	2
2	18	12	27	1	1
2	31	7	33	0	0
2	11	6	19	1	1
2	7	5	13	0	2
2	10	10	18	0	0
2	59	4	68	0	4
2	23	9	32	2	3
2	22	9	31	0	5
2	15	12	19	0	0
2	28	9	37	0	0
2	29	8	33	0	2
2	11	11	15	1	2
2	22	6	24	0	3
2	12	4	14	0	0
2	17	10	19	0	0
2	11	8	13	0	1
2	14	5	17	0	0
2	10	4	12	1	0
2	14	10	23	0	2
2	23	4	30	0	4
2	10	6	16	1	0
2	16	8	26	0	2
2	18	11	22	0	1
2	12	6	19	0	2
2	21	8	30	0	0
2	10	5	20	0	0
2	15	9	20	0	1
2	18	10	24	0	2
2	13	8	16	1	2
2	12	11	15	0	0
2	19	6	21	0	2
2	10	8	19	1	1
2	8	11	12	0	0
2	24	11	27	0	1
2	14	11	18	0	0
2	21	10	29	0	4
2	16	9	22	0	0
2	22	9	26	0	2
2	22	9	28	0	1
2	14	9	22	1	0
2	13	6	18	0	1
2	11	10	15	1	0
2	11	11	19	0	1
2	10	5	13	0	0
2	13	5	21	0	2
2	27	6	32	1	0
2	10	10	19	2	1
2	22	6	27	1	2
2	22	7	30	0	3
2	27	10	29	0	1
2	19	8	28	0	1
2	10	7	15	0	1
2	24	7	30	0	2
2	11	6	20	1	0
2	9	7	19	0	0
2	16	6	22	0	1
2	12	12	20	0	0
2	16	12	21	3	2
2	23	6	32	0	3
2	24	9	31	0	6
2	19	6	28	0	1
2	7	7	15	0	2
2	21	4	24	1	1
2	15	10	21	0	1
2	9	9	16	0	0
2	17	4	20	0	1
2	8	11	16	0	1
2	14	5	17	1	0
2	11	6	15	0	2
2	11	7	14	0	1
2	15	10	21	0	1
2	19	10	24	1	2
2	22	8	31	1	2
2	33	8	42	0	2
2	46	11	51	1	1
2	12	8	15	0	1
2	9	5	12	0	1
2	35	7	43	0	5
2	22	6	28	1	1
2	14	5	24	0	1
2	11	7	16	1	3
2	28	8	37	0	1
2	17	11	27	0	4
2	13	7	20	0	1
2	13	7	17	0	0
2	14	10	19	0	1
2	18	11	22	0	1
2	13	4	16	0	1
2	6	7	11	1	0
2	9	8	16	2	0
2	20	11	24	0	1
2	12	9	17	0	1
2	12	6	16	1	0
2	17	12	21	0	0
2	4	5	11	0	0
2	9	6	15	0	0
2	17	6	27	0	1
2	9	7	13	1	0
2	16	11	19	1	1
2	15	11	20	1	2
2	23	10	33	2	2
2	9	6	17	1	2
2	7	8	11	1	0
2	12	6	16	0	0
2	9	6	18	0	2
2	20	9	29	2	2
2	20	5	23	0	1
2	13	10	20	1	0
2	9	8	14	0	2
2	8	4	11	1	0
2	15	10	24	1	1
2	17	6	24	0	0
2	17	11	24	0	1
2	14	4	19	1	3
2	18	8	24	0	2
2	13	11	20	1	1
2	21	8	24	0	1
2	28	12	34	0	4
2	17	11	19	1	0
2	21	11	28	1	0
2	11	12	16	0	1
2	11	6	13	0	2
2	9	4	16	1	0
2	14	8	22	1	0
2	18	9	21	0	1
2	16	6	23	0	3
2	11	11	17	2	1
2	11	10	18	0	1
2	14	4	19	0	3
2	18	10	22	0	1
2	15	8	20	0	1
2	16	11	24	0	2
2	5	5	15	1	1
2	12	8	16	1	1
2	12	4	14	0	0
2	9	9	13	1	0
2	8	6	11	0	2
2	17	5	24	1	1
2	10	5	16	0	1
2	14	8	23	0	1
2	9	9	11	2	0
2	15	10	19	0	2
2	12	7	17	0	0
2	14	6	17	0	4
2	7	11	9	0	0
2	15	11	22	0	0
2	9	7	19	0	2
2	26	4	32	1	1
2	15	11	20	0	0
2	15	4	18	0	1
2	12	6	19	0	2
2	19	7	27	0	0
2	13	7	18	0	1
2	13	10	17	1	2
2	7	10	14	0	0
2	15	5	24	0	2
2	17	5	19	0	0
2	14	5	20	0	2
2	12	9	16	0	1
2	27	9	36	1	1
2	12	11	17	0	0
2	15	5	17	0	2
2	11	5	17	0	0
2	14	10	22	1	1
2	16	4	19	0	1
2	21	11	27	0	2
2	12	6	19	0	0
2	10	8	13	1	0
2	11	10	14	2	0
2	16	6	26	0	0
2	25	11	35	1	1
2	15	11	21	1	2
2	11	4	16	0	0
2	25	4	30	0	4
2	17	7	19	1	0
2	18	10	26	0	3
2	13	5	18	1	0
2	24	4	31	0	1
2	13	11	16	2	4
2	24	7	28	0	5
2	11	5	21	0	1
2	24	10	29	0	1
2	10	11	14	1	0
2	19	11	25	0	3
2	12	4	16	0	2
2	26	9	29	1	4
2	16	12	23	0	2
2	21	10	26	0	5
2	15	8	24	1	0
2	27	5	30	0	3
2	29	5	37	0	5
2	13	10	18	0	1
2	14	6	16	0	1
2	11	10	16	0	1
2	15	9	24	1	1
2	13	12	21	0	2
2	13	10	20	0	0
2	7	10	14	2	1
2	18	9	23	0	2
2	13	6	16	0	3
2	11	5	17	0	0
2	9	5	14	0	1
2	11	9	19	0	0
2	16	5	23	1	1
2	15	9	18	0	1
2	17	4	23	1	2
2	11	4	18	0	0
2	7	8	13	1	0
2	19	8	28	1	1
2	9	11	15	1	4
2	15	6	20	1	0
2	6	4	9	0	0
2	16	11	19	0	0
2	9	7	13	0	1
2	22	5	29	0	2
2	14	8	17	0	0
2	14	7	22	1	4
2	13	11	16	1	3
2	11	8	19	0	3
2	10	12	16	3	2
2	8	6	13	0	1
2	13	9	17	0	1
2	7	10	15	1	1
2	15	8	19	0	0
2	23	10	28	1	0
2	7	11	16	0	1
2	11	4	21	0	2
2	14	8	21	1	3
2	16	8	21	0	3
2	12	4	17	0	0
2	11	4	14	0	0
2	11	5	18	0	0
2	8	8	11	1	0
2	14	7	22	0	1
2	24	7	30	0	5
2	11	7	19	0	0
2	8	7	18	1	0
2	12	5	18	0	2
2	16	4	18	0	2
2	12	5	22	0	1
2	12	9	15	0	1
2	17	7	22	1	1
2	14	6	17	0	0
2	9	11	12	0	1
2	11	10	16	0	2
2	9	12	16	0	1
2	12	5	20	0	1
2	14	9	23	0	1
2	11	4	17	0	0
2	12	7	18	0	1
2	16	10	20	0	4
2	10	11	15	0	1
2	20	4	30	0	1
2	22	6	30	0	1
2	8	5	10	0	1
2	9	4	11	0	1
2	9	8	16	1	3
2	21	11	27	0	2
2	12	7	17	0	0
2	9	9	15	2	3
2	11	10	15	0	0
2	10	5	13	0	2
2	17	11	20	0	1
2	36	5	45	0	2
2	21	9	27	1	2
2	12	5	17	0	1
2	15	6	22	0	1
