3	40	9	43	0	0
2	52	5	60	0	2
4	38	8	47	0	0
3	32	9	37	1	0
3	46	12	54	1	1
5	48	9	55	1	0
3	54	12	63	0	0
2	32	11	38	0	0
1	47	7	52	0	0
6	44	10	47	0	0
3	38	8	41	0	0
9	54	16	59	0	0
4	42	8	50	0	1
3	37	10	45	0	0
11	48	14	51	0	0
3	72	7	75	1	0
5	54	12	62	0	0
2	47	12	54	0	0
2	31	8	35	0	0
3	34	9	44	0	0
7	37	16	44	0	0
2	66	6	75	0	0
5	47	8	51	0	0
6	55	16	63	0	0
5	51	8	59	0	0
5	32	12	42	0	0
5	72	13	81	0	1
8	63	17	65	0	0
4	44	13	51	0	0
4	49	13	54	1	0
5	60	10	66	0	0
19	68	27	74	0	0
6	36	11	42	1	0
3	43	7	47	1	0
12	39	14	44	0	0
1	35	4	41	0	0
2	41	9	51	0	0
8	40	16	48	0	0
3	51	10	61	0	0
3	33	6	35	0	0
6	44	14	53	0	0
2	61	7	65	0	0
5	33	11	40	0	0
12	68	15	73	0	1
4	38	9	45	0	0
3	46	8	51	1	0
10	44	12	53	0	0
4	59	7	63	1	0
2	34	11	42	0	0
1	43	9	46	0	1
4	31	9	37	0	0
2	38	9	41	0	0
6	44	12	54	0	0
2	41	8	50	0	0
4	45	13	49	0	0
2	34	7	43	0	0
4	48	13	55	0	0
9	62	13	72	0	0
7	53	10	58	0	0
4	42	9	51	0	1
7	44	17	51	0	0
4	49	7	55	0	0
3	35	10	44	0	0
13	49	20	55	0	0
13	41	20	46	0	0
4	33	8	39	0	1
2	45	11	49	0	0
6	43	9	48	1	0
7	49	13	57	0	0
4	62	13	69	0	0
7	33	12	35	1	0
1	41	7	47	0	0
3	47	7	54	0	0
9	26	19	33	0	0
6	36	15	45	0	0
8	39	15	49	1	0
5	53	10	57	0	0
2	40	12	43	0	0
3	38	12	44	0	1
5	50	14	57	0	0
3	31	5	33	0	1
1	34	10	38	0	0
2	27	6	29	0	0
4	51	12	56	0	1
7	44	17	48	1	0
14	55	17	57	0	0
4	49	8	56	0	0
3	48	7	57	0	0
2	28	11	35	0	0
1	47	9	54	0	0
6	30	16	38	0	0
6	62	9	65	0	0
3	44	6	48	0	0
3	47	7	54	0	0
4	45	13	54	0	0
3	45	13	54	0	0
4	39	13	43	0	0
6	43	8	47	0	0
3	45	8	53	0	0
2	58	5	68	0	0
11	41	21	46	0	0
14	61	22	71	0	0
4	40	12	49	0	0
1	43	5	45	0	0
2	40	8	44	0	0
2	41	10	44	0	0
2	25	8	30	1	0
4	24	8	32	0	1
6	34	12	40	1	1
3	45	9	50	0	0
6	36	11	43	0	0
6	32	11	40	1	1
2	33	4	41	0	0
3	56	8	64	0	0
3	47	6	54	0	0
5	36	11	41	0	0
2	27	12	36	0	0
11	61	21	67	0	1
20	77	24	81	0	0
2	54	7	62	0	0
2	29	8	36	1	1
4	44	12	53	0	0
6	53	12	62	0	0
2	44	8	52	0	1
3	41	8	47	1	0
10	65	20	72	0	1
7	35	13	42	1	0
2	35	8	43	0	0
6	27	10	34	0	1
