Log L -8.6225 Borderline
Log L -12.8362 Unlikely
Log L -12.6497 Unlikely
Log L -6.27445 Consistent
Log L -10.7131 Consistent
Log L -9.3502 Borderline
Log L -15.0756 Unlikely
Log L -11.7924 Unlikely
Log L -11.3187 Unlikely
Log L -13.042 Unlikely
Log L -15.6142 Unlikely
Log L -10.7271 Borderline
Log L -9.97096 Borderline
Log L -9.38117 Borderline
Log L -5.87761 Consistent
Log L -6.71442 Consistent
Log L -8.67598 Borderline
Log L -11.1618 Borderline
Log L -11.7076 Unlikely
Log L -10.7574 Borderline
Log L -14.9385 Unlikely
Log L -9.12053 Borderline
Log L -16.9783 Unlikely
Log L -10.1283 Borderline
Log L -11.7924 Unlikely
Log L -8.86371 Consistent
Log L -12.1326 Unlikely
Log L -12.9017 Unlikely
Log L -6.46343 Consistent
Log L -10.858 Borderline
Log L -15.6142 Unlikely
Log L -9.97096 Borderline
Log L -14.7431 Unlikely
Log L -11.1779 Borderline
Log L -9.58949 Borderline
Log L -10.5331 Borderline
Log L -13.5152 Unlikely
Log L -11.055 Borderline
Log L -10.1008 Borderline
Log L -10.983 Borderline
Log L -12.6397 Unlikely
Log L -14.2429 Unlikely
Log L -10.9582 Borderline
Log L -9.0095 Borderline
Log L -11.7484 Unlikely
Log L -9.97512 Borderline
Log L -18.2964 Unlikely
Log L -11.4693 Unlikely
Log L -9.84869 Consistent
Log L -8.50445 Consistent
Log L -14.6845 Unlikely
Log L -12.3107 Unlikely
Log L -14.3179 Unlikely
Log L -10.5822 Borderline
Log L -7.14385 Consistent
Log L -7.34019 Consistent
Log L -11.9916 Unlikely
Log L -9.64843 Borderline
Log L -13.102 Unlikely
Log L -17.4365 Unlikely
Log L -11.5653 Borderline
Log L -10.5331 Borderline
Log L -17.8178 Unlikely
Log L -12.7707 Unlikely
Log L -15.5485 Unlikely
Log L -12.3877 Unlikely
Log L -13.7288 Unlikely
Log L -12.3156 Unlikely
Log L -12.2725 Borderline
Log L -11.6003 Borderline
Log L -13.0291 Unlikely
Log L -11.2379 Unlikely
Log L -9.25066 Consistent
Log L -21.0055 Unlikely
Log L -13.0475 Unlikely
Log L -13.4116 Unlikely
Log L -16.0842 Unlikely
Log L -10.2712 Borderline
Log L -10.2991 Borderline
Log L -13.0149 Unlikely
Log L -9.70721 Borderline
Log L -14.6619 Unlikely
Log L -11.583 Unlikely
Log L -8.87171 Consistent
Log L -11.3065 Unlikely
Log L -14.4714 Unlikely
Log L -10.0902 Borderline
Log L -12.1911 Borderline
Log L -9.95479 Borderline
Log L -15.0656 Unlikely
Log L -12.4518 Borderline
Log L -9.57974 Borderline
Log L -10.6645 Borderline
Log L -10.8229 Borderline
Log L -9.26985 Borderline
Log L -10.138 Borderline
Log L -11.3089 Borderline
Log L -13.8146 Unlikely
Log L -12.3718 Unlikely
Log L -11.7924 Unlikely
Log L -11.9197 Borderline
