Log L -14.2991 Unlikely
Log L -10.2057 Borderline
Log L -12.6404 Unlikely
Log L -14.3144 Unlikely
Log L -14.8768 Unlikely
Log L -10.9817 Borderline
Log L -19.1638 Unlikely
Log L -12.6569 Unlikely
Log L -14.5391 Unlikely
Log L -10.7924 Borderline
Log L -14.619 Unlikely
Log L -15.5311 Unlikely
Log L -9.07644 Borderline
Log L -16.9937 Unlikely
Log L -14.5113 Unlikely
Log L -9.46211 Consistent
Log L -16.1743 Unlikely
Log L -11.084 Borderline
Log L -16.323 Unlikely
Log L -14.9746 Unlikely
Log L -14.6911 Unlikely
Log L -11.572 Unlikely
Log L -11.3711 Borderline
Log L -13.5311 Unlikely
Log L -17.3097 Unlikely
Log L -9.345 Borderline
Log L -11.4038 Unlikely
Log L -9.28125 Consistent
Log L -14.7831 Unlikely
Log L -14.2385 Unlikely
Log L -14.2246 Unlikely
Log L -10.2329 Consistent
Log L -17.3382 Unlikely
Log L -10.7809 Borderline
Log L -11.5911 Unlikely
Log L -14.9775 Unlikely
Log L -10.76 Borderline
Log L -12.2177 Unlikely
Log L -10.6122 Borderline
Log L -16.0909 Unlikely
Log L -11.8924 Unlikely
Log L -18.3344 Unlikely
Log L -15.3926 Unlikely
Log L -12.0671 Unlikely
Log L -11.901 Unlikely
Log L -13.3039 Unlikely
Log L -16.2709 Unlikely
Log L -10.6712 Borderline
Log L -12.911 Unlikely
Log L -11.9409 Unlikely
Log L -11.6086 Unlikely
Log L -12.4604 Unlikely
Log L -16.4894 Unlikely
Log L -16.6551 Unlikely
Log L -14.0643 Unlikely
Log L -13.7739 Unlikely
Log L -12.5115 Unlikely
Log L -9.9279 Consistent
Log L -10.2968 Borderline
Log L -10.962 Unlikely
Log L -12.329 Borderline
Log L -12.7011 Unlikely
Log L -14.2429 Unlikely
Log L -8.01553 Consistent
Log L -13.9437 Unlikely
Log L -16.3375 Unlikely
Log L -8.75348 Consistent
Log L -11.0287 Borderline
Log L -15.9094 Unlikely
Log L -12.4417 Unlikely
Log L -15.7777 Unlikely
Log L -11.3089 Borderline
Log L -12.6352 Unlikely
Log L -13.2258 Unlikely
Log L -11.7269 Unlikely
Log L -12.7783 Unlikely
Log L -16.8481 Unlikely
Log L -17.0916 Unlikely
Log L -15.9464 Unlikely
Log L -17.2289 Unlikely
Log L -20.7752 Unlikely
Log L -17.2289 Unlikely
Log L -14.2081 Unlikely
Log L -12.5635 Unlikely
Log L -14.013 Unlikely
Log L -12.4604 Unlikely
Log L -13.2384 Unlikely
Log L -13.472 Unlikely
Log L -11.4555 Borderline
Log L -11.0469 Unlikely
Log L -13.1527 Unlikely
Log L -12.5143 Unlikely
Log L -16.5651 Unlikely
Log L -10.4968 Borderline
Log L -16.6305 Unlikely
Log L -14.7126 Unlikely
Log L -12.0064 Unlikely
Log L -12.8183 Unlikely
Log L -11.0629 Borderline
Log L -8.55778 Consistent
Log L -12.659 Unlikely
Log L -11.3034 Unlikely
Log L -15.2037 Unlikely
Log L -13.0218 Unlikely
Log L -15.3628 Unlikely
Log L -12.7037 Unlikely
Log L -11.5519 Unlikely
Log L -13.9437 Unlikely
Log L -15.9447 Unlikely
Log L -14.8803 Unlikely
Log L -15.7169 Unlikely
Log L -17.6608 Unlikely
Log L -14.8872 Unlikely
Log L -13.6621 Unlikely
Log L -10.8348 Borderline
Log L -12.7334 Unlikely
Log L -12.1073 Borderline
Log L -14.3739 Unlikely
Log L -13.3529 Unlikely
Log L -14.1968 Unlikely
Log L -10.2448 Borderline
Log L -10.8472 Borderline
Log L -11.2202 Borderline
Log L -11.9351 Unlikely
Log L -15.5082 Unlikely
Log L -11.4612 Unlikely
Log L -9.71392 Borderline
Log L -13.4216 Unlikely
Log L -13.0993 Unlikely
Log L -17.5681 Unlikely
Log L -14.0615 Unlikely
Log L -14.9743 Unlikely
Log L -16.4411 Unlikely
Log L -12.1415 Borderline
Log L -13.6711 Unlikely
Log L -15.707 Unlikely
Log L -16.5026 Unlikely
Log L -18.664 Unlikely
Log L -14.6175 Unlikely
Log L -12.1176 Unlikely
Log L -12.1981 Unlikely
Log L -15.037 Unlikely
Log L -10.9265 Borderline
Log L -14.3372 Unlikely
Log L -11.1936 Borderline
Log L -13.4656 Unlikely
Log L -13.0569 Unlikely
Log L -16.0894 Unlikely
Log L -13.2881 Unlikely
Log L -12.9672 Unlikely
Log L -13.9567 Unlikely
Log L -12.9934 Unlikely
Log L -14.7142 Unlikely
Log L -16.7831 Unlikely
Log L -10.2502 Borderline
Log L -12.1831 Unlikely
Log L -14.2579 Unlikely
Log L -8.9227 Consistent
Log L -17.3866 Unlikely
Log L -12.2682 Unlikely
Log L -17.766 Unlikely
Log L -12.1877 Unlikely
Log L -11.5685 Borderline
Log L -19.5284 Unlikely
Log L -13.7288 Unlikely
Log L -15.7634 Unlikely
Log L -12.758 Unlikely
Log L -13.2291 Unlikely
Log L -12.97 Unlikely
Log L -14.6586 Unlikely
Log L -11.5295 Borderline
Log L -18.9915 Unlikely
Log L -10.2065 Borderline
Log L -18.4835 Unlikely
Log L -15.6987 Unlikely
Log L -11.7384 Borderline
Log L -10.2984 Consistent
Log L -17.6485 Unlikely
Log L -14.7933 Unlikely
Log L -14.9458 Unlikely
Log L -12.565 Unlikely
Log L -16.7826 Unlikely
Log L -10.5485 Borderline
Log L -16.2891 Unlikely
Log L -12.4503 Unlikely
Log L -13.0281 Unlikely
Log L -13.7036 Unlikely
Log L -9.78456 Borderline
Log L -11.3015 Unlikely
Log L -13.1449 Unlikely
Log L -11.715 Borderline
Log L -14.352 Unlikely
Log L -14.701 Unlikely
Log L -9.70381 Borderline
Log L -15.1024 Unlikely
Log L -9.1654 Borderline
Log L -10.1682 Borderline
Log L -13.9283 Unlikely
Log L -14.1289 Unlikely
Log L -12.4995 Unlikely
Log L -13.0415 Unlikely
Log L -13.1601 Unlikely
Log L -12.5743 Unlikely
Log L -17.3985 Unlikely
Log L -14.7831 Unlikely
Log L -15.0001 Unlikely
Log L -12.5531 Unlikely
Log L -10.4676 Borderline
Log L -14.0323 Unlikely
Log L -14.4075 Unlikely
Log L -14.7831 Unlikely
Log L -13.3566 Unlikely
Log L -16.8386 Unlikely
