Log L -19.3974 Unlikely
Log L -16.3318 Unlikely
Log L -14.421 Unlikely
Log L -25.3478 Unlikely
Log L -16.1309 Unlikely
Log L -18.1692 Unlikely
Log L -22.9432 Unlikely
Log L -19.8462 Unlikely
Log L -16.6024 Unlikely
Log L -18.5442 Unlikely
Log L -17.4952 Unlikely
Log L -14.2051 Unlikely
Log L -23.5661 Unlikely
Log L -16.8952 Unlikely
Log L -16.4685 Unlikely
Log L -17.84 Unlikely
Log L -15.3281 Unlikely
Log L -16.5995 Unlikely
Log L -14.962 Unlikely
Log L -18.9241 Unlikely
Log L -15.9223 Unlikely
Log L -13.7366 Unlikely
Log L -16.8592 Unlikely
Log L -18.8858 Unlikely
Log L -14.3084 Unlikely
Log L -17.5739 Unlikely
Log L -12.0721 Unlikely
Log L -23.1842 Unlikely
Log L -15.0176 Unlikely
Log L -17.3001 Unlikely
Log L -17.052 Unlikely
Log L -14.4522 Unlikely
Log L -13.1386 Unlikely
Log L -16.2575 Unlikely
Log L -15.5534 Unlikely
Log L -21.8637 Unlikely
Log L -18.8964 Unlikely
Log L -17.7091 Unlikely
Log L -18.2866 Unlikely
Log L -17.146 Unlikely
Log L -17.2485 Unlikely
Log L -12.308 Unlikely
Log L -13.8231 Unlikely
Log L -12.5121 Borderline
Log L -22.007 Unlikely
Log L -15.2616 Unlikely
Log L -18.0365 Unlikely
Log L -18.918 Unlikely
Log L -20.3282 Unlikely
Log L -15.8361 Unlikely
Log L -24.2992 Unlikely
Log L -16.9069 Unlikely
Log L -17.8979 Unlikely
Log L -15.6888 Unlikely
Log L -26.1132 Unlikely
Log L -23.1805 Unlikely
Log L -17.8236 Unlikely
Log L -17.4502 Unlikely
Log L -17.689 Unlikely
Log L -17.3227 Unlikely
Log L -16.246 Unlikely
Log L -15.709 Unlikely
Log L -16.7399 Unlikely
Log L -16.5026 Unlikely
Log L -16.7938 Unlikely
Log L -17.9104 Unlikely
Log L -17.8536 Unlikely
Log L -15.3848 Unlikely
Log L -18.9349 Unlikely
Log L -16.2807 Unlikely
Log L -13.5383 Unlikely
Log L -16.6657 Unlikely
Log L -13.4147 Unlikely
Log L -18.6131 Unlikely
Log L -19.2768 Unlikely
Log L -16.4335 Unlikely
Log L -19.3698 Unlikely
Log L -15.1382 Unlikely
Log L -14.2211 Unlikely
Log L -19.1118 Unlikely
Log L -18.2152 Unlikely
Log L -12.4451 Unlikely
Log L -20.5348 Unlikely
Log L -17.2343 Unlikely
Log L -16.8295 Unlikely
Log L -16.0088 Unlikely
Log L -17.2815 Unlikely
Log L -19.8916 Unlikely
Log L -17.2659 Unlikely
Log L -17.1241 Unlikely
Log L -16.1631 Unlikely
Log L -18.3784 Unlikely
Log L -14.9922 Unlikely
Log L -16.8167 Unlikely
Log L -23.4296 Unlikely
Log L -13.3492 Unlikely
Log L -18.1766 Unlikely
Log L -14.8438 Unlikely
Log L -19.9017 Unlikely
Log L -19.1131 Unlikely
Log L -16.1294 Unlikely
Log L -14.3361 Unlikely
Log L -17.399 Unlikely
Log L -18.2564 Unlikely
Log L -20.5078 Unlikely
Log L -18.3016 Unlikely
Log L -18.7356 Unlikely
Log L -14.5706 Unlikely
Log L -17.8882 Unlikely
Log L -23.9529 Unlikely
Log L -15.4239 Unlikely
Log L -18.5357 Unlikely
Log L -14.8862 Unlikely
Log L -15.2153 Unlikely
Log L -19.5453 Unlikely
Log L -18.181 Unlikely
Log L -13.3855 Unlikely
Log L -17.6236 Unlikely
Log L -16.6192 Unlikely
Log L -18.0172 Unlikely
Log L -22.0855 Unlikely
Log L -16.9931 Unlikely
Log L -17.0888 Unlikely
Log L -17.7581 Unlikely
Log L -17.4249 Unlikely
Log L -14.1282 Unlikely
Log L -21.8637 Unlikely
Log L -14.9347 Unlikely
Log L -15.6325 Unlikely
Log L -19.8904 Unlikely
Log L -17.6438 Unlikely
Log L -16.4676 Unlikely
Log L -15.1492 Unlikely
Log L -14.1115 Unlikely
Log L -19.3082 Unlikely
Log L -13.4871 Unlikely
Log L -18.6366 Unlikely
Log L -12.3404 Unlikely
Log L -15.7913 Unlikely
Log L -18.6853 Unlikely
Log L -16.2041 Unlikely
Log L -15.2969 Unlikely
Log L -14.8086 Unlikely
Log L -19.7139 Unlikely
Log L -19.8905 Unlikely
Log L -18.7666 Unlikely
Log L -13.5747 Unlikely
Log L -19.9641 Unlikely
Log L -16.6679 Unlikely
Log L -15.4033 Unlikely
Log L -15.6502 Unlikely
Log L -14.2807 Unlikely
Log L -17.2338 Unlikely
Log L -16.4255 Unlikely
Log L -20.0801 Unlikely
Log L -14.6243 Unlikely
Log L -18.0365 Unlikely
Log L -14.352 Unlikely
Log L -14.6241 Unlikely
Log L -13.1939 Unlikely
Log L -21.4033 Unlikely
Log L -16.4685 Unlikely
Log L -14.6701 Unlikely
Log L -14.1002 Unlikely
Log L -16.6598 Unlikely
Log L -16.7697 Unlikely
Log L -19.8284 Unlikely
Log L -19.2714 Unlikely
Log L -21.5803 Unlikely
Log L -14.9106 Unlikely
Log L -14.9385 Unlikely
Log L -14.7781 Unlikely
Log L -11.6509 Borderline
Log L -15.995 Unlikely
Log L -15.3163 Unlikely
Log L -18.0759 Unlikely
Log L -21.4269 Unlikely
Log L -15.3735 Unlikely
Log L -18.4234 Unlikely
Log L -17.6214 Unlikely
Log L -22.4 Unlikely
Log L -19.3472 Unlikely
Log L -18.9928 Unlikely
Log L -18.8268 Unlikely
Log L -17.333 Unlikely
Log L -13.5323 Unlikely
Log L -15.8487 Unlikely
Log L -17.163 Unlikely
Log L -17.399 Unlikely
Log L -18.9344 Unlikely
Log L -17.2599 Unlikely
Log L -22.754 Unlikely
Log L -17.5107 Unlikely
Log L -15.7452 Unlikely
Log L -13.8133 Unlikely
Log L -16.326 Unlikely
Log L -17.494 Unlikely
Log L -17.7242 Unlikely
Log L -17.8575 Unlikely
Log L -21.5088 Unlikely
Log L -17.2483 Unlikely
Log L -16.3031 Unlikely
Log L -18.226 Unlikely
Log L -18.5472 Unlikely
Log L -14.4865 Unlikely
Log L -16.41 Unlikely
Log L -16.9761 Unlikely
Log L -16.8681 Unlikely
Log L -15.1943 Unlikely
Log L -19.0685 Unlikely
Log L -17.5687 Unlikely
Log L -17.5295 Unlikely
Log L -15.5891 Unlikely
Log L -15.2147 Unlikely
Log L -21.4688 Unlikely
Log L -13.8188 Unlikely
Log L -13.0802 Unlikely
Log L -13.4363 Unlikely
Log L -20.1559 Unlikely
Log L -19.459 Unlikely
Log L -20.6285 Unlikely
Log L -18.1497 Unlikely
Log L -19.2807 Unlikely
Log L -18.0925 Unlikely
Log L -15.4367 Unlikely
Log L -18.05 Unlikely
Log L -15.4058 Unlikely
Log L -17.5757 Unlikely
Log L -21.5579 Unlikely
Log L -15.6703 Unlikely
Log L -14.4364 Unlikely
Log L -22.241 Unlikely
Log L -14.6835 Unlikely
Log L -18.11 Unlikely
Log L -17.9491 Unlikely
Log L -15.4002 Unlikely
Log L -20.435 Unlikely
Log L -14.2344 Unlikely
Log L -18.1502 Unlikely
Log L -21.4519 Unlikely
Log L -17.7133 Unlikely
Log L -12.5042 Unlikely
Log L -21.6728 Unlikely
Log L -16.3429 Unlikely
Log L -14.8486 Unlikely
Log L -18.018 Unlikely
Log L -17.9837 Unlikely
Log L -11.2297 Borderline
Log L -17.3804 Unlikely
Log L -22.9478 Unlikely
Log L -12.5169 Unlikely
Log L -19.8915 Unlikely
Log L -20.2851 Unlikely
Log L -17.5687 Unlikely
Log L -17.53 Unlikely
Log L -18.2202 Unlikely
Log L -19.8331 Unlikely
Log L -19.2572 Unlikely
Log L -14.3633 Unlikely
Log L -15.9984 Unlikely
Log L -16.967 Unlikely
Log L -16.5847 Unlikely
Log L -18.4787 Unlikely
Log L -16.8038 Unlikely
Log L -19.6921 Unlikely
Log L -12.911 Unlikely
Log L -12.0681 Borderline
Log L -15.4347 Unlikely
Log L -17.1543 Unlikely
Log L -17.841 Unlikely
Log L -14.1408 Unlikely
Log L -15.9932 Unlikely
Log L -18.375 Unlikely
Log L -18.5451 Unlikely
Log L -19.5256 Unlikely
Log L -17.6205 Unlikely
Log L -16.9292 Unlikely
Log L -15.9294 Unlikely
Log L -11.4919 Unlikely
Log L -13.8379 Unlikely
Log L -25.1411 Unlikely
Log L -19.542 Unlikely
Log L -19.7052 Unlikely
Log L -21.2195 Unlikely
Log L -23.134 Unlikely
Log L -19.47 Unlikely
Log L -15.9705 Unlikely
Log L -17.4908 Unlikely
Log L -14.6845 Unlikely
Log L -16.7938 Unlikely
Log L -17.4562 Unlikely
Log L -15.1943 Unlikely
Log L -17.1732 Unlikely
Log L -14.5238 Unlikely
Log L -17.1493 Unlikely
Log L -18.8768 Unlikely
Log L -21.5663 Unlikely
Log L -18.4097 Unlikely
Log L -15.5439 Unlikely
Log L -18.3671 Unlikely
Log L -17.4449 Unlikely
Log L -17.5614 Unlikely
Log L -19.7411 Unlikely
Log L -16.1776 Unlikely
Log L -17.2652 Unlikely
Log L -15.4581 Unlikely
Log L -17.1883 Unlikely
Log L -17.5006 Unlikely
Log L -13.5927 Unlikely
Log L -17.8563 Unlikely
Log L -15.8487 Unlikely
Log L -18.2246 Unlikely
Log L -22.6052 Unlikely
Log L -15.0524 Unlikely
Log L -16.6551 Unlikely
Log L -21.0407 Unlikely
Log L -17.5135 Unlikely
Log L -21.6738 Unlikely
Log L -19.2755 Unlikely
Log L -17.4887 Unlikely
Log L -18.2812 Unlikely
Log L -18.5816 Unlikely
Log L -12.5027 Unlikely
Log L -14.1282 Unlikely
Log L -15.6355 Unlikely
Log L -15.2682 Unlikely
Log L -21.6346 Unlikely
Log L -15.8568 Unlikely
Log L -21.8335 Unlikely
Log L -17.3752 Unlikely
Log L -19.0275 Unlikely
Log L -18.9706 Unlikely
Log L -10.5397 Borderline
Log L -17.7572 Unlikely
Log L -16.2152 Unlikely
Log L -17.0013 Unlikely
Log L -22.2343 Unlikely
Log L -17.1626 Unlikely
Log L -20.0249 Unlikely
Log L -15.7358 Unlikely
Log L -15.6325 Unlikely
Log L -15.9984 Unlikely
Log L -13.6711 Unlikely
Log L -15.3429 Unlikely
Log L -18.445 Unlikely
Log L -19.4789 Unlikely
Log L -16.8638 Unlikely
Log L -14.686 Unlikely
Log L -18.5354 Unlikely
Log L -15.8715 Unlikely
Log L -18.2772 Unlikely
Log L -17.7265 Unlikely
Log L -16.6413 Unlikely
Log L -15.2389 Unlikely
Log L -16.8767 Unlikely
Log L -29.3613 Unlikely
Log L -19.0463 Unlikely
Log L -25.5871 Unlikely
Log L -16.3405 Unlikely
Log L -14.8747 Unlikely
Log L -14.3011 Unlikely
Log L -17.4352 Unlikely
Log L -16.0699 Unlikely
Log L -15.3271 Unlikely
Log L -17.9088 Unlikely
Log L -20.0466 Unlikely
Log L -20.7172 Unlikely
Log L -16.3085 Unlikely
Log L -17.1997 Unlikely
Log L -17.0942 Unlikely
Log L -14.5583 Unlikely
Log L -19.3664 Unlikely
Log L -19.0713 Unlikely
Log L -18.3519 Unlikely
Log L -17.1752 Unlikely
Log L -14.952 Unlikely
Log L -20.8454 Unlikely
Log L -17.5161 Unlikely
Log L -18.9244 Unlikely
Log L -20.5966 Unlikely
Log L -17.9873 Unlikely
Log L -18.9142 Unlikely
Log L -20.5674 Unlikely
