-6	36	-18.05564
-6	37	-18.18128
-6	38	-18.31236
-6	39	-18.43236
-6	40	-18.55666
-5	-10	-10.39168
-5	-9	-10.381281
-5	-8	-10.369201
-5	-7	-10.342021
-5	-6	-10.323121
-5	-5	-10.28864
-5	-4	-10.27706
-5	-3	-10.260201
-5	-2	-10.24294
-5	-1	-10.21894
-5	0	-10.179781
-5	1	-10.139601
-5	2	-10.182501
-5	3	-10.36832
-5	4	-10.6457
-5	5	-10.958001
-5	6	-11.2859
-5	7	-11.61016
-5	8	-11.9333
-5	9	-12.25018
-5	10	-12.566581
-5	11	-12.86916
-5	12	-13.17082
-5	13	-13.45716
-5	14	-13.737901
-5	15	-14.012521
-5	16	-14.278201
-5	17	-14.53516
-5	18	-14.793841
-5	19	-15.02964
-5	20	-15.2636
-5	21	-15.49022
-5	22	-15.70254
-5	23	-15.914281
-5	24	-16.117521
-5	25	-16.31654
-5	26	-16.503381
-5	27	-16.68714
-5	28	-16.86278
-5	29	-17.03404
-5	30	-17.19266
-5	31	-17.35222
-5	32	-17.50288
-5	33	-17.64208
-5	34	-17.77642
-5	35	-17.91338
-5	36	-18.04494
-5	37	-18.1769
-5	38	-18.29674
-5	39	-18.42038
-5	40	-18.543001
-4	-10	-10.389601
-4	-9	-10.377181
-4	-8	-10.358161
-4	-7	-10.3275
-4	-6	-10.30372
-4	-5	-10.2795
-4	-4	-10.268081
-4	-3	-10.25262
-4	-2	-10.229
-4	-1	-10.184281
-4	0	-10.153781
-4	1	-10.13278
-4	2	-10.17242
-4	3	-10.363801
-4	4	-10.63718
-4	5	-10.955421
-4	6	-11.2812
-4	7	-11.605001
-4	8	-11.92468
-4	9	-12.25136
-4	10	-12.54866
-4	11	-12.861161
-4	12	-13.1434
-4	13	-13.43986
-4	14	-13.71498
-4	15	-13.98966
-4	16	-14.251401
-4	17	-14.51676
-4	18	-14.765681
-4	19	-15.01008
-4	20	-15.239841
-4	21	-15.47462
-4	22	-15.687261
-4	23	-15.90832
-4	24	-16.110221
-4	25	-16.3106
-4	26	-16.496981
-4	27	-16.678741
-4	28	-16.85928
-4	29	-17.027701
-4	30	-17.19224
-4	31	-17.34674
-4	32	-17.49576
-4	33	-17.636621
-4	34	-17.77398
-4	35	-17.908601
-4	36	-18.034481
-4	37	-18.16622
-4	38	-18.29238
-4	39	-18.41394
-4	40	-18.53394
-3	-10	-10.399841
-3	-9	-10.372461
-3	-8	-10.35082
-3	-7	-10.32276
-3	-6	-10.311501
-3	-5	-10.29188
-3	-4	-10.272981
-3	-3	-10.253521
-3	-2	-10.21324
-3	-1	-10.17028
-3	0	-10.15398
-3	1	-10.12256
-3	2	-10.180861
-3	3	-10.365941
-3	4	-10.64252
-3	5	-10.94522
-3	6	-11.28224
-3	7	-11.604461
-3	8	-11.93088
-3	9	-12.24892
-3	10	-12.57062
-3	11	-12.86008
-3	12	-13.155501
-3	13	-13.440321
-3	14	-13.71056
-3	15	-13.97494
-3	16	-14.236061
-3	17	-14.493901
-3	18	-14.74346
-3	19	-14.980221
-3	20	-15.215121
-3	21	-15.4594
-3	22	-15.67346
-3	23	-15.892501
-3	24	-16.09956
-3	25	-16.30038
-3	26	-16.49034
-3	27	-16.678981
-3	28	-16.849881
-3	29	-17.02026
-3	30	-17.18926
-3	31	-17.3409
-3	32	-17.48636
-3	33	-17.63524
-3	34	-17.77578
-3	35	-17.90468
-3	36	-18.03922
-3	37	-18.17002
-3	38	-18.2902
-3	39	-18.40878
-3	40	-18.533921
-2	-10	-10.40718
-2	-9	-10.37908
-2	-8	-10.348221
-2	-7	-10.328421
-2	-6	-10.315421
-2	-5	-10.305881
-2	-4	-10.28158
-2	-3	-10.23412
-2	-2	-10.19932
-2	-1	-10.177901
-2	0	-10.15116
-2	1	-10.137621
-2	2	-10.169261
-2	3	-10.350741
-2	4	-10.62118
-2	5	-10.9381
-2	6	-11.27452
-2	7	-11.60534
-2	8	-11.935581
-2	9	-12.248281
-2	10	-12.56056
-2	11	-12.86618
-2	12	-13.16472
-2	13	-13.438881
-2	14	-13.7125
-2	15	-13.98558
-2	16	-14.24436
-2	17	-14.48912
-2	18	-14.740821
-2	19	-14.9826
-2	20	-15.21256
-2	21	-15.43674
-2	22	-15.665281
-2	23	-15.875561
-2	24	-16.08436
-2	25	-16.28538
-2	26	-16.478261
-2	27	-16.666981
-2	28	-16.8456
-2	29	-17.02304
-2	30	-17.183641
-2	31	-17.3455
-2	32	-17.4914
-2	33	-17.63698
-2	34	-17.77704
-2	35	-17.90652
-2	36	-18.039821
-2	37	-18.16284
-2	38	-18.2941
-2	39	-18.41238
-2	40	-18.53534
-1	-10	-10.40062
-1	-9	-10.377881
-1	-8	-10.3561
-1	-7	-10.332301
-1	-6	-10.318241
-1	-5	-10.29282
-1	-4	-10.26754
-1	-3	-10.22816
-1	-2	-10.19372
-1	-1	-10.18472
-1	0	-10.16412
-1	1	-10.13194
-1	2	-10.144661
-1	3	-10.327581
-1	4	-10.59742
-1	5	-10.926501
-1	6	-11.27332
-1	7	-11.597881
-1	8	-11.93452
-1	9	-12.260941
-1	10	-12.57194
-1	11	-12.87478
-1	12	-13.17702
-1	13	-13.463121
-1	14	-13.7323
-1	15	-14.00408
-1	16	-14.25744
-1	17	-14.511921
-1	18	-14.751821
-1	19	-14.984581
-1	20	-15.21428
-1	21	-15.44392
-1	22	-15.662681
-1	23	-15.87752
-1	24	-16.080921
-1	25	-16.29074
-1	26	-16.48058
-1	27	-16.67564
-1	28	-16.84808
-1	29	-17.027161
-1	30	-17.191661
-1	31	-17.34724
-1	32	-17.50774
-1	33	-17.65124
-1	34	-17.788121
-1	35	-17.91846
-1	36	-18.04472
-1	37	-18.18184
-1	38	-18.302961
-1	39	-18.43066
-1	40	-18.545781
0	-10	-10.39586
0	-9	-10.381161
0	-8	-10.363881
0	-7	-10.3537
0	-6	-10.334101
0	-5	-10.304781
0	-4	-10.25724
0	-3	-10.2285
0	-2	-10.214421
0	-1	-10.20052
0	0	-10.18434
0	1	-10.122341
0	2	-10.14564
0	3	-10.324661
0	4	-10.605961
0	5	-10.91276
0	6	-11.250341
0	7	-11.58864
0	8	-11.921081
0	9	-12.25432
0	10	-12.57804
0	11	-12.900461
0	12	-13.1974
0	13	-13.475541
0	14	-13.75596
0	15	-14.020741
0	16	-14.27576
0	17	-14.530521
0	18	-14.785141
0	19	-15.0147
0	20	-15.24418
0	21	-15.475341
0	22	-15.681281
0	23	-15.892161
0	24	-16.10754
0	25	-16.306341
0	26	-16.505001
0	27	-16.682461
0	28	-16.876061
0	29	-17.050061
0	30	-17.21332
0	31	-17.36532
0	32	-17.51792
0	33	-17.66954
0	34	-17.806241
0	35	-17.93332
0	36	-18.07318
0	37	-18.19858
0	38	-18.32594
0	39	-18.44808
0	40	-18.5648
1	-10	-10.42224
1	-9	-10.397921
1	-8	-10.394241
1	-7	-10.382481
1	-6	-10.35588
1	-5	-10.323121
1	-4	-10.27926
1	-3	-10.26588
1	-2	-10.25014
1	-1	-10.239461
1	0	-10.210541
1	1	-10.145741
1	2	-10.151761
1	3	-10.3491
1	4	-10.61342
1	5	-10.946061
1	6	-11.27834
1	7	-11.60494
1	8	-11.93448
1	9	-12.277141
1	10	-12.58796
1	11	-12.91402
1	12	-13.238241
1	13	-13.525901
1	14	-13.79964
1	15	-14.064421
1	16	-14.326601
1	17	-14.5736
1	18	-14.82026
1	19	-15.06314
1	20	-15.28578
1	21	-15.505041
1	22	-15.726941
1	23	-15.935681
1	24	-16.15084
1	25	-16.34328
1	26	-16.53414
1	27	-16.726461
1	28	-16.90262
1	29	-17.07912
1	30	-17.252101
1	31	-17.40572
1	32	-17.56164
1	33	-17.70494
1	34	-17.842761
1	35	-17.98016
1	36	-18.110021
1	37	-18.24
1	38	-18.367141
1	39	-18.49104
1	40	-18.6122
2	-10	-10.47548
2	-9	-10.45044
2	-8	-10.4413
2	-7	-10.43096
2	-6	-10.409
2	-5	-10.36504
2	-4	-10.32658
2	-3	-10.3009
2	-2	-10.283661
2	-1	-10.2791
2	0	-10.256481
2	1	-10.19658
2	2	-10.211681
2	3	-10.3892
2	4	-10.668981
2	5	-10.98296
2	6	-11.32208
2	7	-11.63968
2	8	-11.997901
2	9	-12.326521
2	10	-12.653261
2	11	-12.95504
2	12	-13.265741
2	13	-13.56274
2	14	-13.836641
2	15	-14.11222
2	16	-14.371801
2	17	-14.623661
2	18	-14.86448
2	19	-15.10614
2	20	-15.329121
2	21	-15.54982
2	22	-15.777941
2	23	-15.97772
2	24	-16.1889
2	25	-16.38468
2	26	-16.58474
2	27	-16.77148
2	28	-16.950821
2	29	-17.12404
2	30	-17.29514
2	31	-17.462921
2	32	-17.61268
2	33	-17.75682
2	34	-17.8952
2	35	-18.03466
2	36	-18.162181
2	37	-18.291521
2	38	-18.416801
2	39	-18.5354
2	40	-18.6572
3	-10	-10.529921
3	-9	-10.51318
3	-8	-10.49646
3	-7	-10.472881
3	-6	-10.44524
3	-5	-10.427341
3	-4	-10.38892
3	-3	-10.3552
3	-2	-10.332921
3	-1	-10.31136
3	0	-10.29296
3	1	-10.255761
3	2	-10.27232
3	3	-10.448361
3	4	-10.72596
3	5	-11.037781
3	6	-11.378
3	7	-11.70988
3	8	-12.05726
3	9	-12.38156
3	10	-12.7052
3	11	-13.01618
3	12	-13.31216
3	13	-13.60118
3	14	-13.88096
3	15	-14.151061
3	16	-14.4173
3	17	-14.663221
3	18	-14.90848
3	19	-15.1484
3	20	-15.37482
3	21	-15.59722
3	22	-15.80964
3	23	-16.024461
3	24	-16.23648
3	25	-16.443741
3	26	-16.62974
3	27	-16.818641
3	28	-17.007441
3	29	-17.17798
3	30	-17.342921
3	31	-17.50654
3	32	-17.65742
3	33	-17.80414
3	34	-17.94862
3	35	-18.079901
3	36	-18.21508
3	37	-18.33942
3	38	-18.46936
3	39	-18.58464
3	40	-18.70434
4	-10	-10.586661
4	-9	-10.561481
4	-8	-10.53586
4	-7	-10.516481
4	-6	-10.48526
4	-5	-10.46176
4	-4	-10.43852
4	-3	-10.407441
4	-2	-10.373041
4	-1	-10.338161
4	0	-10.32002
4	1	-10.295761
4	2	-10.335221
4	3	-10.51866
4	4	-10.799801
4	5	-11.108941
4	6	-11.442721
4	7	-11.778441
4	8	-12.10368
4	9	-12.43214
4	10	-12.75098
4	11	-13.05598
4	12	-13.354181
4	13	-13.640301
4	14	-13.918041
4	15	-14.1918
4	16	-14.45014
4	17	-14.70682
4	18	-14.9464
4	19	-15.187401
4	20	-15.416961
4	21	-15.645561
4	22	-15.866521
4	23	-16.079041
4	24	-16.285261
4	25	-16.487861
4	26	-16.681521
4	27	-16.873701
4	28	-17.0578
4	29	-17.236341
4	30	-17.399521
4	31	-17.561601
4	32	-17.71316
4	33	-17.8529
4	34	-17.99788
4	35	-18.12986
4	36	-18.26258
4	37	-18.38954
4	38	-18.51106
4	39	-18.632
4	40	-18.74962
5	-10	-10.61964
5	-9	-10.607821
5	-8	-10.589841
5	-7	-10.54582
5	-6	-10.52104
5	-5	-10.503961
5	-4	-10.48604
5	-3	-10.47048
5	-2	-10.42774
5	-1	-10.37348
5	0	-10.349541
5	1	-10.33106
5	2	-10.37644
5	3	-10.571601
5	4	-10.84022
5	5	-11.15974
5	6	-11.48874
5	7	-11.82526
5	8	-12.1468
5	9	-12.47316
5	10	-12.78372
5	11	-13.08314
5	12	-13.38532
5	13	-13.67034
5	14	-13.95598
5	15	-14.236921
5	16	-14.49066
5	17	-14.75322
5	18	-15.002141
5	19	-15.236241
5	20	-15.476341
5	21	-15.699061
5	22	-15.922461
5	23	-16.136761
5	24	-16.346901
5	25	-16.54756
5	26	-16.744781
5	27	-16.9279
5	28	-17.115081
5	29	-17.27942
5	30	-17.448861
5	31	-17.61438
5	32	-17.75932
5	33	-17.9115
5	34	-18.04614
5	35	-18.1844
5	36	-18.30882
5	37	-18.43906
5	38	-18.55864
5	39	-18.677381
5	40	-18.7906
6	-10	-10.67172
6	-9	-10.65694
6	-8	-10.6354
6	-7	-10.588741
6	-6	-10.56298
6	-5	-10.54158
6	-4	-10.5311
6	-3	-10.51726
6	-2	-10.491801
6	-1	-10.43922
6	0	-10.40092
6	1	-10.372161
6	2	-10.41478
6	3	-10.61178
6	4	-10.88718
6	5	-11.1981
6	6	-11.52566
6	7	-11.85796
6	8	-12.19046
6	9	-12.51202
6	10	-12.8198
6	11	-13.133561
6	12	-13.42352
6	13	-13.71864
6	14	-13.999761
6	15	-14.270481
6	16	-14.54192
6	17	-14.80906
6	18	-15.051601
6	19	-15.298381
6	20	-15.532141
6	21	-15.762261
6	22	-15.9823
6	23	-16.1991
6	24	-16.40334
6	25	-16.60584
6	26	-16.79914
6	27	-16.98378
6	28	-17.16722
6	29	-17.33882
6	30	-17.50904
6	31	-17.660501
6	32	-17.81336
6	33	-17.95896
6	34	-18.096961
6	35	-18.22758
6	36	-18.35768
6	37	-18.478
6	38	-18.6033
6	39	-18.71872
6	40	-18.83284
7	-10	-10.7139
7	-9	-10.706841
7	-8	-10.68712
7	-7	-10.648101
7	-6	-10.61692
7	-5	-10.58802
7	-4	-10.574061
7	-3	-10.55932
7	-2	-10.534641
7	-1	-10.495641
7	0	-10.451921
7	1	-10.413261
7	2	-10.454401
7	3	-10.64682
7	4	-10.928241
7	5	-11.238981
7	6	-11.564521
7	7	-11.901561
7	8	-12.230401
7	9	-12.5527
7	10	-12.868121
7	11	-13.164141
7	12	-13.47464
7	13	-13.76042
7	14	-14.04278
7	15	-14.324481
7	16	-14.60014
7	17	-14.86222
7	18	-15.11166
7	19	-15.358861
7	20	-15.597281
7	21	-15.819241
7	22	-16.03604
7	23	-16.25026
7	24	-16.45674
7	25	-16.654161
7	26	-16.84246
7	27	-17.02722
7	28	-17.20382
7	29	-17.3815
7	30	-17.54644
7	31	-17.69858
7	32	-17.85252
7	33	-17.9965
7	34	-18.13342
7	35	-18.2698
7	36	-18.40212
7	37	-18.52142
7	38	-18.638461
7	39	-18.757921
7	40	-18.87236
8	-10	-10.748381
8	-9	-10.74276
8	-8	-10.720681
8	-7	-10.69734
8	-6	-10.663421
8	-5	-10.63196
8	-4	-10.6102
8	-3	-10.595501
8	-2	-10.569461
8	-1	-10.5351
8	0	-10.505761
8	1	-10.465721
8	2	-10.496921
8	3	-10.6948
8	4	-10.971621
8	5	-11.286521
8	6	-11.617601
8	7	-11.94482
8	8	-12.26934
8	9	-12.593441
8	10	-12.9025
8	11	-13.218041
8	12	-13.5231
8	13	-13.816881
8	14	-14.103101
8	15	-14.38626
8	16	-14.6522
8	17	-14.91482
8	18	-15.16464
8	19	-15.399681
8	20	-15.63178
8	21	-15.863461
8	22	-16.07136
8	23	-16.28386
8	24	-16.49
8	25	-16.684621
8	26	-16.873
8	27	-17.05582
8	28	-17.2368
8	29	-17.407601
8	30	-17.57808
8	31	-17.735341
8	32	-17.89008
8	33	-18.03008
8	34	-18.16766
8	35	-18.3031
8	36	-18.42778
8	37	-18.55518
8	38	-18.673161
8	39	-18.792621
8	40	-18.906461
9	-10	-10.78536
9	-9	-10.773321
9	-8	-10.7521
9	-7	-10.72466
9	-6	-10.70348
9	-5	-10.671941
9	-4	-10.65244
9	-3	-10.63156
9	-2	-10.60136
9	-1	-10.56204
9	0	-10.53376
9	1	-10.5126
9	2	-10.556441
9	3	-10.73808
9	4	-11.01984
9	5	-11.3338
9	6	-11.661941
9	7	-11.99338
9	8	-12.328681
9	9	-12.64662
9	10	-12.96192
9	11	-13.266661
9	12	-13.567481
9	13	-13.85818
9	14	-14.14586
9	15	-14.41934
9	16	-14.691201
9	17	-14.948661
9	18	-15.19998
9	19	-15.43186
9	20	-15.664901
9	21	-15.88732
9	22	-16.10868
9	23	-16.31662
9	24	-16.518821
9	25	-16.714641
9	26	-16.906081
9	27	-17.09156
9	28	-17.26952
9	29	-17.4434
9	30	-17.60082
9	31	-17.7681
9	32	-17.91448
9	33	-18.06192
9	34	-18.205341
9	35	-18.329901
9	36	-18.46172
9	37	-18.58764
9	38	-18.70806
9	39	-18.82534
9	40	-18.93736
10	-10	-10.81924
10	-9	-10.80302
10	-8	-10.784
10	-7	-10.75472
10	-6	-10.730761
10	-5	-10.713341
10	-4	-10.691961
10	-3	-10.6678
10	-2	-10.63438
10	-1	-10.59724
10	0	-10.56706
10	1	-10.54752
10	2	-10.592501
10	3	-10.780801
10	4	-11.06204
10	5	-11.373941
10	6	-11.704121
10	7	-12.0334
10	8	-12.36192
10	9	-12.67406
10	10	-12.99454
10	11	-13.30614
10	12	-13.6071
10	13	-13.896601
10	14	-14.17204
10	15	-14.445061
10	16	-14.716281
10	17	-14.975581
10	18	-15.22018
10	19	-15.460981
10	20	-15.693001
10	21	-15.912561
10	22	-16.139401
10	23	-16.340421
10	24	-16.55068
10	25	-16.748641
10	26	-16.93766
10	27	-17.12732
10	28	-17.30592
10	29	-17.47176
10	30	-17.63942
10	31	-17.80048
10	32	-17.95306
10	33	-18.09954
10	34	-18.2381
10	35	-18.37142
10	36	-18.494601
10	37	-18.61906
10	38	-18.736681
10	39	-18.85734
10	40	-18.96786
11	-10	-10.85324
11	-9	-10.841181
11	-8	-10.80786
11	-7	-10.782361
11	-6	-10.762021
11	-5	-10.74304
11	-4	-10.7254
11	-3	-10.710601
11	-2	-10.67668
11	-1	-10.627261
11	0	-10.594001
11	1	-10.576501
11	2	-10.62428
11	3	-10.814701
11	4	-11.09466
11	5	-11.40014
11	6	-11.738461
11	7	-12.06788
11	8	-12.38382
11	9	-12.71746
11	10	-13.02394
11	11	-13.330421
11	12	-13.63242
11	13	-13.91524
11	14	-14.19688
11	15	-14.4743
11	16	-14.74428
11	17	-15.00142
11	18	-15.25246
11	19	-15.48762
11	20	-15.72126
11	21	-15.949001
11	22	-16.169161
11	23	-16.37832
11	24	-16.58698
11	25	-16.7901
11	26	-16.978001
11	27	-17.16096
11	28	-17.34604
11	29	-17.51728
11	30	-17.68234
11	31	-17.84108
11	32	-17.99484
11	33	-18.133481
11	34	-18.27786
11	35	-18.410661
11	36	-18.53764
11	37	-18.655821
11	38	-18.77624
11	39	-18.89192
11	40	-19.0061
12	-10	-10.89716
12	-9	-10.88746
12	-8	-10.85302
12	-7	-10.81978
12	-6	-10.79244
12	-5	-10.77584
12	-4	-10.761981
12	-3	-10.748981
12	-2	-10.715241
12	-1	-10.661921
12	0	-10.62352
12	1	-10.596901
12	2	-10.649601
12	3	-10.8446
12	4	-11.113881
12	5	-11.42678
12	6	-11.757161
12	7	-12.092241
12	8	-12.41524
12	9	-12.736821
12	10	-13.052101
12	11	-13.360301
12	12	-13.653221
12	13	-13.94964
12	14	-14.227101
12	15	-14.502741
12	16	-14.76862
12	17	-15.03664
12	18	-15.28278
12	19	-15.523061
12	20	-15.76274
12	21	-15.98626
12	22	-16.20442
12	23	-16.42128
12	24	-16.62942
12	25	-16.825341
12	26	-17.0163
12	27	-17.2054
12	28	-17.38098
12	29	-17.55836
12	30	-17.72546
12	31	-17.883001
12	32	-18.033601
12	33	-18.178801
12	34	-18.314601
12	35	-18.44602
12	36	-18.5726
12	37	-18.69366
12	38	-18.81196
12	39	-18.930601
12	40	-19.03958
13	-10	-10.923201
13	-9	-10.91552
13	-8	-10.890281
13	-7	-10.8595
13	-6	-10.827861
13	-5	-10.800061
13	-4	-10.791621
13	-3	-10.776281
13	-2	-10.742701
13	-1	-10.70132
13	0	-10.65924
13	1	-10.63066
13	2	-10.67548
13	3	-10.86768
13	4	-11.145021
13	5	-11.46006
13	6	-11.79264
13	7	-12.123381
13	8	-12.447041
13	9	-12.76952
13	10	-13.081541
13	11	-13.38596
13	12	-13.68862
13	13	-13.97714
13	14	-14.257621
13	15	-14.53646
13	16	-14.80204
13	17	-15.066841
13	18	-15.32036
13	19	-15.569221
13	20	-15.80598
13	21	-16.0332
13	22	-16.249861
13	23	-16.46106
13	24	-16.66206
13	25	-16.86062
13	26	-17.05664
13	27	-17.2427
13	28	-17.42206
13	29	-17.59402
13	30	-17.760641
13	31	-17.91546
13	32	-18.070761
13	33	-18.21096
13	34	-18.350541
13	35	-18.4813
13	36	-18.60446
13	37	-18.72716
13	38	-18.84746
13	39	-18.96084
13	40	-19.073321
14	-10	-10.950381
14	-9	-10.93618
14	-8	-10.916801
14	-7	-10.886181
14	-6	-10.8568
14	-5	-10.8309
14	-4	-10.81892
14	-3	-10.796041
14	-2	-10.761501
14	-1	-10.72588
14	0	-10.6987
14	1	-10.6723
14	2	-10.71418
14	3	-10.901801
14	4	-11.173561
14	5	-11.494301
14	6	-11.821041
14	7	-12.155521
14	8	-12.48352
14	9	-12.801321
14	10	-13.1166
14	11	-13.420741
14	12	-13.72086
14	13	-14.00636
14	14	-14.2883
14	15	-14.5745
14	16	-14.846681
14	17	-15.10302
14	18	-15.3579
14	19	-15.60044
14	20	-15.83816
14	21	-16.063201
14	22	-16.28146
14	23	-16.490301
14	24	-16.70174
14	25	-16.89396
14	26	-17.086181
14	27	-17.26858
14	28	-17.44978
14	29	-17.61762
14	30	-17.7829
14	31	-17.94282
14	32	-18.08994
14	33	-18.236521
14	34	-18.375221
14	35	-18.50232
14	36	-18.62824
14	37	-18.7531
14	38	-18.86764
14	39	-18.986701
14	40	-19.097641
15	-10	-10.97478
15	-9	-10.95646
15	-8	-10.93908
15	-7	-10.90878
15	-6	-10.88372
15	-5	-10.860881
15	-4	-10.841461
15	-3	-10.821201
15	-2	-10.78272
15	-1	-10.74408
15	0	-10.71642
15	1	-10.7052
15	2	-10.743541
15	3	-10.9344
15	4	-11.21208
15	5	-11.52272
15	6	-11.85372
15	7	-12.19276
15	8	-12.51564
15	9	-12.839821
15	10	-13.15306
15	11	-13.456181
15	12	-13.755881
15	13	-14.044901
15	14	-14.329361
15	15	-14.60504
15	16	-14.87392
15	17	-15.131681
15	18	-15.382141
15	19	-15.62978
15	20	-15.8621
15	21	-16.0823
15	22	-16.3096
15	23	-16.51742
15	24	-16.721721
15	25	-16.91672
15	26	-17.10576
15	27	-17.29164
15	28	-17.471
15	29	-17.6361
15	30	-17.8051
15	31	-17.960981
15	32	-18.1131
15	33	-18.25718
15	34	-18.3962
15	35	-18.52498
15	36	-18.65184
15	37	-18.77216
15	38	-18.889481
