-3 31 -24.1683
-3 32 -24.5781
-3 33 -24.9968
-3 34 -25.3866
-3 35 -25.7617
-3 36 -26.1653
-3 37 -26.5223
-3 38 -26.9149
-3 39 -27.2932
-3 40 -27.6375
-2 -10 -9.81302
-2 -9 -9.8027
-2 -8 -9.77995
-2 -7 -9.74084
-2 -6 -9.68825
-2 -5 -9.67318
-2 -4 -9.65363
-2 -3 -9.63536
-2 -2 -9.60826
-2 -1 -9.53301
-2 0 -9.46627
-2 1 -9.46276
-2 2 -9.44177
-2 3 -9.52148
-2 4 -9.83419
-2 5 -10.2685
-2 6 -10.8124
-2 7 -11.3867
-2 8 -12.0599
-2 9 -12.6704
-2 10 -13.3242
-2 11 -13.9767
-2 12 -14.5851
-2 13 -15.1798
-2 14 -15.765
-2 15 -16.3377
-2 16 -16.9412
-2 17 -17.5018
-2 18 -18.022
-2 19 -18.5996
-2 20 -19.0926
-2 21 -19.6046
-2 22 -20.1287
-2 23 -20.6078
-2 24 -21.0818
-2 25 -21.5405
-2 26 -22.0246
-2 27 -22.4501
-2 28 -22.9246
-2 29 -23.3475
-2 30 -23.7601
-2 31 -24.2037
-2 32 -24.6273
-2 33 -25.0082
-2 34 -25.4041
-2 35 -25.8113
-2 36 -26.182
-2 37 -26.5702
-2 38 -26.9255
-2 39 -27.3096
-2 40 -27.6713
-1 -10 -9.84028
-1 -9 -9.82146
-1 -8 -9.80018
-1 -7 -9.75438
-1 -6 -9.71677
-1 -5 -9.69516
-1 -4 -9.65262
-1 -3 -9.66088
-1 -2 -9.61691
-1 -1 -9.54541
-1 0 -9.49457
-1 1 -9.45463
-1 2 -9.44702
-1 3 -9.51251
-1 4 -9.78641
-1 5 -10.2553
-1 6 -10.8514
-1 7 -11.4178
-1 8 -12.0745
-1 9 -12.7241
-1 10 -13.335
-1 11 -13.9523
-1 12 -14.599
-1 13 -15.2006
-1 14 -15.7718
-1 15 -16.4048
-1 16 -16.9562
-1 17 -17.5241
-1 18 -18.0747
-1 19 -18.569
-1 20 -19.0986
-1 21 -19.6349
-1 22 -20.1351
-1 23 -20.6145
-1 24 -21.1103
-1 25 -21.5826
-1 26 -22.0481
-1 27 -22.5004
-1 28 -22.9319
-1 29 -23.3674
-1 30 -23.7799
-1 31 -24.2165
-1 32 -24.637
-1 33 -25.0536
-1 34 -25.4385
-1 35 -25.8422
-1 36 -26.1942
-1 37 -26.6067
-1 38 -26.9792
-1 39 -27.3327
-1 40 -27.7023
0 -10 -9.86146
0 -9 -9.84472
0 -8 -9.81589
0 -7 -9.78769
0 -6 -9.76983
0 -5 -9.71111
0 -4 -9.71237
0 -3 -9.66777
0 -2 -9.64952
0 -1 -9.59662
0 0 -9.54515
0 1 -9.51575
0 2 -9.43819
0 3 -9.51901
0 4 -9.81525
0 5 -10.2619
0 6 -10.8139
0 7 -11.4044
0 8 -12.0463
0 9 -12.687
0 10 -13.3437
0 11 -13.9209
0 12 -14.5757
0 13 -15.1906
0 14 -15.7972
0 15 -16.3736
0 16 -16.939
0 17 -17.4959
0 18 -18.0612
0 19 -18.5948
0 20 -19.1112
0 21 -19.6259
0 22 -20.1354
0 23 -20.614
0 24 -21.0986
0 25 -21.6105
0 26 -22.0434
0 27 -22.4944
0 28 -22.9329
0 29 -23.3614
0 30 -23.7947
0 31 -24.2322
0 32 -24.6262
0 33 -25.0701
0 34 -25.4574
0 35 -25.8568
0 36 -26.2552
0 37 -26.6312
0 38 -27.0008
0 39 -27.3548
0 40 -27.7638
1 -10 -9.91586
1 -9 -9.89089
1 -8 -9.84393
1 -7 -9.82946
1 -6 -9.80309
1 -5 -9.78077
1 -4 -9.74142
1 -3 -9.68452
1 -2 -9.66156
1 -1 -9.62945
1 0 -9.59437
1 1 -9.5444
1 2 -9.47427
1 3 -9.51435
1 4 -9.8258
1 5 -10.2896
1 6 -10.8463
1 7 -11.4345
1 8 -12.0322
1 9 -12.7149
1 10 -13.3574
1 11 -13.9679
1 12 -14.5983
1 13 -15.2032
1 14 -15.8186
1 15 -16.3743
1 16 -16.9546
1 17 -17.5175
1 18 -18.0685
1 19 -18.5925
1 20 -19.1167
1 21 -19.6493
1 22 -20.1131
1 23 -20.645
1 24 -21.126
1 25 -21.5968
1 26 -22.0464
1 27 -22.5018
1 28 -22.9559
1 29 -23.4003
1 30 -23.8238
1 31 -24.2576
1 32 -24.6631
1 33 -25.0634
1 34 -25.4741
1 35 -25.9017
1 36 -26.2899
1 37 -26.6879
1 38 -27.0621
1 39 -27.425
1 40 -27.7915
2 -10 -9.93326
2 -9 -9.9114
2 -8 -9.87286
2 -7 -9.85398
2 -6 -9.83995
2 -5 -9.80378
2 -4 -9.76818
2 -3 -9.70456
2 -2 -9.68719
2 -1 -9.65312
2 0 -9.64701
2 1 -9.57649
2 2 -9.49874
2 3 -9.53964
2 4 -9.82386
2 5 -10.2895
2 6 -10.8704
2 7 -11.4501
2 8 -12.0869
2 9 -12.7137
2 10 -13.3589
2 11 -13.9894
2 12 -14.6028
2 13 -15.2291
2 14 -15.8278
2 15 -16.4026
2 16 -16.9857
2 17 -17.5561
2 18 -18.0804
2 19 -18.6431
2 20 -19.1501
2 21 -19.6617
2 22 -20.1683
2 23 -20.657
2 24 -21.141
2 25 -21.6202
2 26 -22.1036
2 27 -22.5391
2 28 -23.0075
2 29 -23.4588
2 30 -23.8979
2 31 -24.3192
2 32 -24.7309
2 33 -25.1423
2 34 -25.545
2 35 -25.9382
2 36 -26.3404
2 37 -26.73
2 38 -27.1047
2 39 -27.486
2 40 -27.8415
3 -10 -9.97749
3 -9 -9.92544
3 -8 -9.90548
3 -7 -9.87004
3 -6 -9.86669
3 -5 -9.83708
3 -4 -9.79324
3 -3 -9.74668
3 -2 -9.71268
3 -1 -9.68893
3 0 -9.65764
3 1 -9.61289
3 2 -9.52967
3 3 -9.61632
3 4 -9.87302
3 5 -10.3577
3 6 -10.9167
3 7 -11.5206
3 8 -12.1303
3 9 -12.7978
3 10 -13.4198
3 11 -14.0683
3 12 -14.6858
3 13 -15.2942
3 14 -15.8843
3 15 -16.4632
3 16 -17.0466
3 17 -17.6057
3 18 -18.1479
3 19 -18.6822
3 20 -19.2006
3 21 -19.7408
3 22 -20.2207
3 23 -20.7213
3 24 -21.2174
3 25 -21.6689
3 26 -22.1488
3 27 -22.6003
3 28 -23.0467
3 29 -23.5069
3 30 -23.9181
3 31 -24.3454
3 32 -24.7556
3 33 -25.1979
3 34 -25.6016
3 35 -25.9867
3 36 -26.4048
3 37 -26.7679
3 38 -27.1326
3 39 -27.5246
3 40 -27.9051
4 -10 -9.99674
4 -9 -9.97819
4 -8 -9.94964
4 -7 -9.91089
4 -6 -9.90268
4 -5 -9.87025
4 -4 -9.83984
4 -3 -9.78695
4 -2 -9.74607
4 -1 -9.71562
4 0 -9.67549
4 1 -9.63548
4 2 -9.57811
4 3 -9.64511
4 4 -9.92541
4 5 -10.401
4 6 -10.9388
4 7 -11.5542
4 8 -12.1846
4 9 -12.8118
4 10 -13.4674
4 11 -14.1109
4 12 -14.7278
4 13 -15.3303
4 14 -15.9236
4 15 -16.5108
4 16 -17.083
4 17 -17.6468
4 18 -18.2088
4 19 -18.7298
4 20 -19.2533
4 21 -19.7604
4 22 -20.2642
4 23 -20.7748
4 24 -21.2392
4 25 -21.7349
4 26 -22.189
4 27 -22.6591
4 28 -23.0833
4 29 -23.552
4 30 -23.9878
4 31 -24.4128
4 32 -24.832
4 33 -25.2256
4 34 -25.6579
4 35 -26.0412
4 36 -26.4221
4 37 -26.8181
4 38 -27.1826
4 39 -27.5837
4 40 -27.9335
5 -10 -10.0546
5 -9 -10.0385
5 -8 -9.98055
5 -7 -9.95664
5 -6 -9.92262
5 -5 -9.90941
5 -4 -9.87255
5 -3 -9.84154
5 -2 -9.79183
5 -1 -9.76619
5 0 -9.72823
5 1 -9.64294
5 2 -9.63384
5 3 -9.69032
5 4 -9.98931
5 5 -10.4209
5 6 -10.9959
5 7 -11.6054
5 8 -12.2217
5 9 -12.8503
5 10 -13.4908
5 11 -14.1437
5 12 -14.7449
5 13 -15.3486
5 14 -15.9565
5 15 -16.5465
5 16 -17.1142
5 17 -17.6834
5 18 -18.242
5 19 -18.779
5 20 -19.2919
5 21 -19.8153
5 22 -20.3124
5 23 -20.7938
5 24 -21.2942
5 25 -21.7623
5 26 -22.2325
5 27 -22.6825
5 28 -23.1256
5 29 -23.5701
5 30 -23.9887
5 31 -24.4158
5 32 -24.8258
5 33 -25.2602
5 34 -25.6563
5 35 -26.0556
5 36 -26.4549
5 37 -26.8309
5 38 -27.1985
5 39 -27.5764
5 40 -27.9684
6 -10 -10.0917
6 -9 -10.064
6 -8 -10.0342
6 -7 -10.0024
6 -6 -9.96
6 -5 -9.93974
6 -4 -9.91891
6 -3 -9.86908
6 -2 -9.85016
6 -1 -9.81506
6 0 -9.76719
6 1 -9.7046
6 2 -9.6324
6 3 -9.70182
6 4 -10.0076
6 5 -10.4684
6 6 -11.0146
6 7 -11.632
6 8 -12.2474
6 9 -12.8966
6 10 -13.519
6 11 -14.1615
6 12 -14.7785
6 13 -15.3916
6 14 -15.999
6 15 -16.5884
6 16 -17.1692
6 17 -17.7074
6 18 -18.2601
6 19 -18.7934
6 20 -19.3185
6 21 -19.8431
6 22 -20.3498
6 23 -20.8301
6 24 -21.3082
6 25 -21.7843
6 26 -22.2488
6 27 -22.7108
